index,true_label,pred_label,correct,confidence,latency_s,error
5262,rec.motorcycles,rec.motorcycles,True,1.0,0.26130629098042846,
5263,talk.politics.mideast,talk.politics.misc,False,0.86,0.27073962497524917,
5264,talk.politics.guns,talk.politics.guns,True,0.84,0.2755621669930406,
5265,misc.forsale,misc.forsale,True,1.0,0.2592118749744259,
5266,comp.graphics,comp.os.ms-windows.misc,False,0.34,0.27132741699460894,
5267,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.25651391700375825,
5268,rec.sport.baseball,rec.sport.baseball,True,0.99,0.26884824997978285,
5269,rec.motorcycles,comp.os.ms-windows.misc,False,0.35,0.32455987500725314,
5270,misc.forsale,misc.forsale,True,1.0,0.41202437499305233,
5271,sci.space,sci.space,True,0.97,0.3307952079921961,
5272,soc.religion.christian,soc.religion.christian,True,1.0,0.2561323329573497,
5273,rec.motorcycles,rec.motorcycles,True,0.26,0.27421716699609533,
5274,comp.graphics,comp.graphics,True,0.96,0.2994204590213485,
5275,rec.autos,rec.autos,True,0.94,0.24115104199154302,
5276,sci.space,sci.space,True,1.0,0.28644062497187406,
5277,rec.motorcycles,rec.motorcycles,True,0.95,0.3370299999951385,
5278,misc.forsale,misc.forsale,True,0.99,0.2720326670096256,
5279,comp.windows.x,comp.windows.x,True,1.0,0.2708222920191474,
5280,rec.sport.baseball,rec.sport.baseball,True,1.0,0.2476595420157537,
5281,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.2767340409918688,
5282,comp.graphics,comp.graphics,True,1.0,0.25393458298640326,
5283,talk.religion.misc,talk.politics.misc,False,0.54,0.25314795796293765,
5284,soc.religion.christian,soc.religion.christian,True,0.98,0.2504249589983374,
5285,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.31063783302670345,
5286,sci.space,sci.space,True,0.99,0.3086530829896219,
5287,talk.politics.mideast,talk.politics.misc,False,0.86,0.2687579169869423,
5288,talk.politics.mideast,talk.politics.mideast,True,1.0,0.253529375011567,
5289,rec.motorcycles,sci.electronics,False,0.24,0.3154729590169154,
5290,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,False,0.41,0.37316870799986646,
5291,rec.motorcycles,rec.motorcycles,True,1.0,0.24232149997260422,
5292,rec.motorcycles,rec.motorcycles,True,1.0,0.24301245802780613,
5293,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.94,0.3114582499838434,
5294,rec.sport.hockey,rec.sport.hockey,True,1.0,0.26414137496612966,
5295,sci.space,sci.space,True,1.0,0.29013129096711054,
5296,sci.space,sci.electronics,False,1.0,0.23897875001421198,
5297,rec.sport.baseball,rec.sport.baseball,True,1.0,0.24422433297149837,
5298,misc.forsale,misc.forsale,True,1.0,0.275297167012468,
5299,alt.atheism,alt.atheism,True,0.73,0.3832729999558069,
5300,alt.atheism,alt.atheism,True,0.86,0.2842939579859376,
5301,comp.windows.x,comp.windows.x,True,1.0,0.23658270802116022,
5302,sci.crypt,sci.crypt,True,0.92,0.24066141701769084,
5303,rec.sport.hockey,comp.os.ms-windows.misc,False,0.72,0.22621937503572553,
5304,sci.space,sci.space,True,1.0,0.2861862910212949,
5305,talk.politics.guns,sci.space,False,0.79,0.26218799996422604,
5306,sci.med,sci.med,True,0.96,0.24203937500715256,
5307,rec.autos,sci.electronics,False,0.84,0.3467906250152737,
5308,rec.motorcycles,rec.motorcycles,True,0.6,0.24772924999706447,
5309,rec.sport.hockey,rec.sport.hockey,True,1.0,0.3178412910201587,
5310,comp.windows.x,comp.windows.x,True,0.99,0.24058079201495275,
5311,sci.med,sci.med,True,1.0,0.31406758399680257,
5312,rec.sport.baseball,comp.os.ms-windows.misc,False,0.32,0.3007431250298396,
5313,talk.politics.mideast,talk.politics.misc,False,0.99,0.3095927080139518,
5314,rec.sport.baseball,rec.sport.baseball,True,1.0,0.2630215840181336,
5315,comp.graphics,comp.graphics,True,1.0,0.25656599999638274,
5316,sci.electronics,sci.electronics,True,0.95,0.3030177910113707,
5317,rec.sport.hockey,rec.sport.hockey,True,1.0,0.2937365409452468,
5318,rec.motorcycles,talk.politics.misc,False,0.42,0.2900192500092089,
5319,sci.crypt,talk.politics.misc,False,0.46,0.2863240409642458,
5320,sci.space,sci.space,True,1.0,0.25724262499716133,
5321,sci.med,sci.med,True,1.0,0.3184619590174407,
5322,talk.politics.mideast,talk.politics.mideast,True,0.99,0.2993939580046572,
5323,sci.electronics,sci.electronics,True,1.0,0.27769908303162083,
5324,sci.space,sci.space,True,1.0,0.2742228749557398,
5325,rec.sport.hockey,rec.sport.hockey,True,1.0,0.25297575001604855,
5326,soc.religion.christian,soc.religion.christian,True,1.0,0.25630562502192333,
5327,rec.sport.hockey,rec.sport.hockey,True,1.0,0.2524880000273697,
5328,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.57,0.26358704204903916,
5329,talk.religion.misc,talk.politics.misc,False,0.97,0.28209954203339294,
5330,sci.med,sci.med,True,1.0,0.2980895420187153,
5331,misc.forsale,misc.forsale,True,0.91,0.2806822499842383,
5332,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.27308241702849045,
5333,talk.politics.guns,talk.politics.guns,True,0.83,0.2628623750060797,
5334,sci.space,sci.space,True,1.0,0.2766934579703957,
5335,rec.sport.hockey,rec.sport.hockey,True,1.0,0.29930641700048,
5336,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc,False,0.99,0.29068283399101347,
5337,misc.forsale,misc.forsale,True,1.0,0.27592195803299546,
5338,talk.politics.mideast,talk.politics.misc,False,0.53,0.32536937500117347,
5339,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.89,0.29074945900356397,
5340,sci.crypt,sci.crypt,True,1.0,0.24081574997399002,
5341,rec.motorcycles,rec.motorcycles,True,1.0,0.40345383301610127,
5342,rec.sport.baseball,rec.sport.baseball,True,1.0,0.392521083005704,
5343,alt.atheism,alt.atheism,True,0.22,0.2789722079760395,
5344,sci.med,sci.space,False,0.85,0.2522343330201693,
5345,misc.forsale,misc.forsale,True,1.0,0.23511212499579415,
5346,sci.electronics,sci.electronics,True,1.0,0.3513952500070445,
5347,talk.politics.misc,sci.med,False,0.77,0.3334311250364408,
5348,talk.religion.misc,talk.religion.misc,True,0.8,0.2601214160094969,
5349,misc.forsale,misc.forsale,True,1.0,0.25213512498885393,
5350,comp.windows.x,comp.graphics,False,0.77,0.32503075001295656,
5351,talk.politics.misc,talk.politics.misc,True,0.65,0.2651377079891972,
5352,misc.forsale,misc.forsale,True,1.0,0.35125987499486655,
5353,soc.religion.christian,soc.religion.christian,True,0.99,0.2915110000176355,
5354,soc.religion.christian,alt.atheism,False,0.95,0.25635962502565235,
5355,rec.motorcycles,rec.motorcycles,True,1.0,0.2840934169944376,
5356,talk.politics.mideast,talk.politics.misc,False,0.69,0.25001100002555177,
5357,alt.atheism,alt.atheism,True,1.0,0.24737858294975013,
5358,sci.electronics,sci.crypt,False,0.95,0.24317225004779175,
5359,alt.atheism,soc.religion.christian,False,0.85,0.3631966660032049,
5360,rec.autos,rec.autos,True,0.94,0.24920424999436364,
5361,talk.politics.mideast,talk.politics.misc,False,0.83,0.26107029104605317,
5362,misc.forsale,misc.forsale,True,0.92,0.27243283297866583,
5363,talk.politics.misc,talk.religion.misc,False,0.64,0.2482799999997951,
5364,talk.politics.mideast,talk.politics.mideast,True,1.0,0.2578443749807775,
5365,sci.electronics,sci.electronics,True,0.86,0.2922130419756286,
5366,sci.electronics,sci.electronics,True,1.0,0.2691743749892339,
5367,alt.atheism,talk.religion.misc,False,0.48,0.24844070797553286,
5368,sci.crypt,comp.os.ms-windows.misc,False,0.35,0.2376544579747133,
5369,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.2595792500069365,
5370,rec.sport.hockey,rec.sport.hockey,True,0.99,0.26615733397193253,
5371,sci.electronics,sci.electronics,True,0.29,0.26189362502191216,
5372,comp.windows.x,comp.windows.x,True,1.0,0.23743704200023785,
5373,comp.graphics,comp.graphics,True,1.0,0.25884724996285513,
5374,misc.forsale,misc.forsale,True,1.0,0.2699698329670355,
5375,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware,False,0.87,0.27559562504757196,
5376,sci.space,comp.os.ms-windows.misc,False,0.32,0.275532583007589,
5377,talk.politics.mideast,talk.politics.mideast,True,1.0,0.44234399998094887,
5378,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,False,0.92,0.28059237502748147,
5379,misc.forsale,comp.os.ms-windows.misc,False,0.33,0.3467030409956351,
5380,talk.politics.guns,talk.religion.misc,False,0.82,0.3348974160035141,
5381,talk.politics.misc,talk.politics.guns,False,0.88,0.25614304101327434,
5382,misc.forsale,misc.forsale,True,1.0,0.36714599997503683,
5383,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.98,0.2803166670491919,
5384,comp.windows.x,comp.windows.x,True,0.98,0.2930616249796003,
5385,talk.politics.misc,talk.politics.misc,True,0.92,0.3664741250104271,
5386,sci.crypt,sci.electronics,False,0.81,0.2438727499684319,
5387,soc.religion.christian,soc.religion.christian,True,0.99,0.31339099997421727,
5388,sci.electronics,sci.electronics,True,0.97,0.25484587502432987,
5389,talk.politics.guns,talk.politics.guns,True,1.0,0.2486564590362832,
5390,talk.politics.guns,talk.politics.guns,True,0.73,0.27802133397199214,
5391,comp.windows.x,comp.graphics,False,0.68,0.2795528330025263,
5392,sci.crypt,talk.politics.guns,False,0.69,0.27637387497816235,
5393,soc.religion.christian,alt.atheism,False,1.0,0.2650253750034608,
5394,misc.forsale,misc.forsale,True,0.88,0.2617842910112813,
5395,alt.atheism,alt.atheism,True,0.85,0.24622462497791275,
5396,talk.religion.misc,talk.politics.misc,False,0.18,0.30390370899112895,
5397,alt.atheism,soc.religion.christian,False,0.94,0.23331491695716977,
5398,sci.electronics,sci.electronics,True,0.51,0.27877920801984146,
5399,alt.atheism,alt.atheism,True,0.87,0.2717354170163162,
5400,sci.electronics,sci.electronics,True,1.0,0.23588433297118172,
5401,rec.motorcycles,rec.motorcycles,True,1.0,0.2997113749734126,
5402,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.98,0.2289389169891365,
5403,comp.graphics,comp.graphics,True,1.0,0.365109583013691,
5404,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.2537424589972943,
5405,rec.sport.hockey,rec.sport.hockey,True,1.0,0.350478624983225,
5406,talk.politics.misc,talk.politics.misc,True,0.41,0.32855516602285206,
5407,talk.politics.guns,talk.politics.misc,False,0.65,0.28212041698861867,
5408,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.84,0.2633405829546973,
5409,rec.sport.hockey,rec.sport.hockey,True,1.0,0.25145112501922995,
5410,soc.religion.christian,soc.religion.christian,True,0.89,0.2730047919903882,
5411,talk.religion.misc,soc.religion.christian,False,0.99,0.2572245419723913,
5412,alt.atheism,alt.atheism,True,0.96,0.2903970000334084,
5413,rec.sport.baseball,rec.sport.baseball,True,1.0,0.2455714590032585,
5414,sci.space,sci.space,True,0.91,0.23240616702241823,
5415,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.46681737498147413,
5416,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,False,0.58,0.226555917004589,
5417,misc.forsale,misc.forsale,True,0.53,0.3192117090220563,
5418,comp.graphics,comp.graphics,True,0.93,0.3386637080111541,
5419,comp.windows.x,comp.windows.x,True,1.0,0.2588584159966558,
5420,rec.sport.hockey,rec.sport.hockey,True,1.0,0.2774894169997424,
5421,talk.politics.misc,talk.politics.misc,True,1.0,0.27828695898642763,
5422,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.98,0.2630725839990191,
5423,comp.windows.x,comp.graphics,False,0.63,0.36221987497992814,
5424,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc,False,0.99,0.25455254199914634,
5425,sci.electronics,sci.electronics,True,1.0,0.2481252079596743,
5426,sci.space,sci.space,True,1.0,0.2537899590097368,
5427,alt.atheism,comp.os.ms-windows.misc,False,0.34,0.2293301669997163,
5428,talk.politics.guns,talk.politics.guns,True,0.95,0.2447560840519145,
5429,alt.atheism,talk.politics.misc,False,0.61,0.2356071249814704,
5430,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.29172516701510176,
5431,sci.crypt,sci.crypt,True,1.0,0.25770008302060887,
5432,alt.atheism,alt.atheism,True,0.89,0.2504290409851819,
5433,misc.forsale,misc.forsale,True,1.0,0.3419810420018621,
5434,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.99,0.28946154098957777,
5435,comp.windows.x,comp.windows.x,True,1.0,0.4024849580018781,
5436,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,False,0.72,0.2748549999669194,
5437,sci.electronics,rec.motorcycles,False,0.39,0.25053712498629466,
5438,talk.politics.guns,talk.politics.guns,True,1.0,0.28924804204143584,
5439,misc.forsale,misc.forsale,True,0.99,0.2824632079573348,
5440,comp.windows.x,comp.windows.x,True,1.0,0.24389174999669194,
5441,rec.sport.hockey,talk.politics.misc,False,0.13,0.3064874589908868,
5442,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc,False,0.51,0.27853266696911305,
5443,talk.politics.guns,comp.os.ms-windows.misc,False,0.29,0.2290731249959208,
5444,comp.windows.x,comp.windows.x,True,0.64,0.2437539579696022,
5445,comp.graphics,comp.graphics,True,1.0,0.253903083037585,
5446,talk.religion.misc,soc.religion.christian,False,0.93,0.2910656669992022,
5447,misc.forsale,misc.forsale,True,0.9,0.26494758296757936,
5448,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.85,0.31732395803555846,
5449,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.3029522500000894,
5450,talk.politics.misc,talk.politics.misc,True,1.0,0.2832704579923302,
5451,sci.med,sci.med,True,1.0,0.702501708001364,
5452,talk.politics.mideast,talk.politics.mideast,True,1.0,0.2923637080239132,
5453,sci.crypt,sci.electronics,False,0.92,0.2500845000031404,
5454,comp.sys.mac.hardware,sci.crypt,False,0.25,0.28452474996447563,
5455,rec.autos,rec.autos,True,1.0,0.2821322079980746,
5456,sci.crypt,sci.med,False,0.41,0.2623589590075426,
5457,sci.electronics,sci.electronics,True,0.73,0.272083957970608,
5458,sci.electronics,comp.os.ms-windows.misc,False,0.37,0.27603633399121463,
5459,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.92,0.231956584029831,
5460,talk.politics.mideast,talk.politics.mideast,True,1.0,0.2810457079904154,
5461,rec.sport.hockey,rec.sport.hockey,True,0.92,0.2776882920297794,
5462,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.98,0.3822354589938186,
5463,talk.religion.misc,soc.religion.christian,False,0.77,0.23884470795746893,
5464,rec.sport.baseball,rec.sport.baseball,True,1.0,0.31765841698506847,
5465,talk.politics.mideast,talk.politics.mideast,True,1.0,0.27947616699384525,
5466,talk.politics.guns,talk.politics.misc,False,0.39,0.2802024169941433,
5467,sci.electronics,sci.electronics,True,1.0,0.31181487505091354,
5468,soc.religion.christian,soc.religion.christian,True,0.99,0.2582623749622144,
5469,sci.space,sci.space,True,1.0,0.3129362919717096,
5470,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc,False,0.32,0.25113637500908226,
5471,sci.electronics,sci.electronics,True,0.9,0.27082358399638906,
5472,comp.windows.x,comp.windows.x,True,1.0,0.24350449995836243,
5473,sci.electronics,sci.electronics,True,0.9,0.27982562500983477,
5474,talk.politics.mideast,talk.politics.mideast,True,0.88,0.2723090830259025,
5475,rec.autos,rec.autos,True,1.0,0.26341299997875467,
5476,sci.space,talk.politics.misc,False,0.5,0.27423841698328033,
5477,sci.crypt,sci.crypt,True,0.89,0.2552727090078406,
5478,comp.sys.mac.hardware,comp.windows.x,False,0.88,0.2736082090414129,
5479,sci.electronics,talk.politics.misc,False,0.94,0.24958374997368082,
5480,sci.electronics,sci.electronics,True,1.0,0.2751007500337437,
5481,comp.windows.x,comp.windows.x,True,0.94,0.29801237501669675,
5482,soc.religion.christian,soc.religion.christian,True,0.99,0.2739671670133248,
5483,sci.crypt,talk.politics.guns,False,0.99,0.25300399999832734,
5484,talk.politics.mideast,talk.politics.misc,False,0.98,0.2908451250405051,
5485,talk.politics.guns,talk.politics.guns,True,0.82,0.29230287502286956,
5486,sci.electronics,sci.electronics,True,1.0,0.25361595797585323,
5487,misc.forsale,misc.forsale,True,0.55,0.4383662919863127,
5488,misc.forsale,talk.politics.misc,False,0.25,0.2769347080029547,
5489,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.6,0.29829891701228917,
5490,misc.forsale,misc.forsale,True,0.96,0.2670850419672206,
5491,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware,False,0.85,0.39508587500313297,
5492,rec.autos,rec.autos,True,1.0,0.23238358303206041,
5493,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.99,0.24454041704302654,
5494,rec.motorcycles,talk.politics.misc,False,0.2,0.28877275000559166,
5495,talk.politics.guns,talk.politics.misc,False,0.96,0.2795987499994226,
5496,alt.atheism,alt.atheism,True,0.39,0.30108424997888505,
5497,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.56,0.3332716249860823,
5498,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,False,1.0,0.3192907079937868,
5499,sci.crypt,sci.crypt,True,1.0,0.24105816701194271,
5500,sci.crypt,comp.os.ms-windows.misc,False,0.36,0.2800395420053974,
5501,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.85,0.278468000004068,
5502,rec.motorcycles,rec.motorcycles,True,1.0,0.2765198749839328,
5503,alt.atheism,talk.religion.misc,False,0.36,0.28107412497047335,
5504,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.2549804999725893,
5505,sci.space,sci.space,True,1.0,0.43856108403997496,
5506,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.92,0.2545954590314068,
5507,alt.atheism,talk.religion.misc,False,0.62,0.31191524997120723,
5508,sci.crypt,sci.crypt,True,0.98,0.24427341698901728,
5509,comp.sys.ibm.pc.hardware,comp.graphics,False,0.46,0.29211374995065853,
5510,soc.religion.christian,soc.religion.christian,True,0.97,0.289111582969781,
5511,sci.crypt,talk.politics.misc,False,0.95,0.2374050000216812,
5512,sci.electronics,sci.electronics,True,0.82,0.2331654170411639,
5513,sci.electronics,sci.electronics,True,0.5,0.2837391250068322,
5514,talk.politics.misc,talk.politics.guns,False,0.7,0.2520224579493515,
5515,misc.forsale,misc.forsale,True,1.0,0.2969095419975929,
5516,sci.electronics,sci.space,False,1.0,0.25345270900288597,
5517,rec.motorcycles,rec.motorcycles,True,1.0,0.2406655420199968,
5518,comp.graphics,comp.graphics,True,1.0,0.2643966669565998,
5519,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.2745245830155909,
5520,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.99,0.29006554099032655,
5521,talk.politics.mideast,talk.politics.mideast,True,0.58,0.27102524996735156,
5522,talk.politics.misc,talk.politics.mideast,False,0.92,0.31394558399915695,
5523,soc.religion.christian,soc.religion.christian,True,0.84,0.29480716603575274,
5524,rec.sport.hockey,rec.sport.hockey,True,1.0,0.35418745898641646,
5525,soc.religion.christian,soc.religion.christian,True,0.97,0.25126312498468906,
5526,talk.politics.guns,talk.politics.misc,False,0.94,0.2773453330155462,
5527,talk.politics.misc,comp.os.ms-windows.misc,False,0.24,0.28074570797616616,
5528,comp.windows.x,comp.windows.x,True,1.0,0.273650000046473,
5529,sci.crypt,sci.crypt,True,0.99,0.3637230829917826,
5530,talk.politics.misc,talk.politics.misc,True,0.99,0.4369558749604039,
5531,alt.atheism,sci.space,False,0.28,0.2887195420335047,
5532,comp.sys.ibm.pc.hardware,talk.politics.misc,False,0.74,0.24662216700380668,
5533,alt.atheism,talk.politics.misc,False,0.39,0.2507608750020154,
5534,talk.politics.misc,sci.crypt,False,0.47,0.26689212495693937,
5535,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.3101804999751039,
5536,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,False,0.47,0.2778028329485096,
5537,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.47,0.29125424998346716,
5538,rec.autos,rec.autos,True,1.0,0.274234666954726,
5539,sci.med,sci.med,True,1.0,0.2814546250156127,
5540,comp.windows.x,comp.windows.x,True,1.0,0.2411483750329353,
5541,comp.windows.x,comp.windows.x,True,0.99,0.25544820801587775,
5542,misc.forsale,misc.forsale,True,0.57,0.2930863330257125,
5543,sci.med,sci.med,True,1.0,0.29813779197866097,
5544,alt.atheism,talk.religion.misc,False,0.23,0.26872141601052135,
5545,talk.politics.guns,talk.religion.misc,False,0.36,0.24856233299942687,
5546,rec.autos,comp.os.ms-windows.misc,False,0.32,0.43130591697990894,
5547,talk.politics.guns,talk.politics.misc,False,0.91,0.29380037501687184,
5548,sci.electronics,sci.electronics,True,1.0,0.24869012500857934,
5549,comp.windows.x,comp.windows.x,True,1.0,0.2787910840124823,
5550,comp.graphics,comp.graphics,True,0.96,0.35444379097316414,
5551,comp.windows.x,comp.windows.x,True,0.96,0.35441258299397305,
5552,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.24288637499557808,
5553,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.39,0.28086316597182304,
5554,soc.religion.christian,soc.religion.christian,True,0.99,0.2740265000029467,
5555,rec.sport.hockey,rec.sport.hockey,True,1.0,0.3012522920034826,
5556,rec.sport.hockey,rec.sport.hockey,True,1.0,0.27265504200477153,
5557,rec.sport.baseball,rec.sport.baseball,True,1.0,0.26500454102642834,
5558,soc.religion.christian,alt.atheism,False,0.66,0.32166391698410735,
5559,misc.forsale,talk.politics.misc,False,0.42,0.2924754580017179,
5560,talk.politics.guns,sci.space,False,0.7,0.2645297920098528,
5561,comp.os.ms-windows.misc,comp.graphics,False,0.92,0.2941385409794748,
5562,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.96,0.24964629102032632,
5563,rec.sport.hockey,rec.sport.hockey,True,1.0,0.24097387498477474,
5564,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.25204783299705014,
5565,talk.politics.guns,talk.politics.misc,False,0.73,0.268208916997537,
5566,rec.autos,rec.autos,True,0.97,0.26975695800501853,
5567,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.259071665990632,
5568,rec.motorcycles,rec.motorcycles,True,0.99,0.2523536250228062,
5569,comp.sys.mac.hardware,comp.os.ms-windows.misc,False,0.34,0.3012358749983832,
5570,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.97,0.27781958400737494,
5571,rec.sport.hockey,rec.sport.hockey,True,1.0,0.37403766700299457,
5572,talk.politics.guns,talk.politics.guns,True,0.8,0.25391149998176843,
5573,rec.sport.baseball,rec.sport.baseball,True,1.0,0.24541241605766118,
5574,soc.religion.christian,soc.religion.christian,True,1.0,0.27691633300855756,
5575,comp.graphics,sci.space,False,0.92,0.2936805419740267,
5576,rec.sport.baseball,rec.sport.baseball,True,1.0,0.2790662920451723,
5577,sci.crypt,sci.crypt,True,1.0,0.4013218749896623,
5578,soc.religion.christian,soc.religion.christian,True,0.99,0.27182195900240913,
5579,comp.windows.x,comp.windows.x,True,1.0,0.390531542012468,
5580,rec.motorcycles,rec.autos,False,0.6,0.3755110829952173,
5581,rec.motorcycles,rec.motorcycles,True,1.0,0.2653747089789249,
5582,rec.autos,rec.autos,True,1.0,0.2741325829993002,
5583,comp.graphics,sci.crypt,False,0.86,0.2942214590148069,
5584,alt.atheism,talk.politics.misc,False,0.91,0.2692864580312744,
5585,talk.politics.misc,talk.politics.misc,True,0.52,0.2445260409731418,
5586,talk.religion.misc,talk.religion.misc,True,0.44,0.2991114589967765,
5587,comp.graphics,comp.windows.x,False,0.63,0.2559997499920428,
5588,talk.religion.misc,alt.atheism,False,0.45,0.2933247089968063,
5589,sci.space,sci.space,True,1.0,0.23725300002843142,
5590,rec.motorcycles,rec.motorcycles,True,0.7,0.28515266603790224,
5591,rec.autos,rec.autos,True,1.0,0.23616074997698888,
5592,sci.electronics,misc.forsale,False,0.82,0.26059795799665153,
5593,talk.religion.misc,talk.religion.misc,True,0.42,0.2557366659748368,
5594,rec.sport.hockey,rec.sport.baseball,False,0.46,0.3444920410402119,
5595,misc.forsale,misc.forsale,True,1.0,0.29447633400559425,
5596,comp.windows.x,comp.windows.x,True,1.0,0.2554548329790123,
5597,soc.religion.christian,soc.religion.christian,True,0.97,0.25982775003649294,
5598,alt.atheism,talk.politics.misc,False,0.93,0.2757154169958085,
5599,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.99,0.2502293750294484,
5600,sci.med,sci.electronics,False,0.58,0.38253312499728054,
5601,comp.windows.x,comp.graphics,False,0.7,0.2697617919766344,
5602,alt.atheism,talk.religion.misc,False,0.53,0.23831820802297443,
5603,soc.religion.christian,soc.religion.christian,True,0.43,0.2770781249855645,
5604,talk.religion.misc,talk.religion.misc,True,0.53,0.25322283298010007,
5605,rec.sport.baseball,comp.os.ms-windows.misc,False,0.3,0.3278026669868268,
5606,talk.politics.misc,talk.politics.misc,True,0.55,0.27984991599805653,
5607,sci.space,sci.space,True,1.0,0.27885054203215986,
5608,sci.med,sci.med,True,1.0,0.24953758396441117,
5609,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.99,0.2552680000080727,
5610,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.2970520000089891,
5611,sci.electronics,sci.electronics,True,1.0,0.2863245829939842,
5612,sci.crypt,sci.crypt,True,1.0,0.26789241697406396,
5613,comp.os.ms-windows.misc,talk.politics.misc,False,0.24,0.37349912500940263,
5614,comp.sys.ibm.pc.hardware,talk.politics.misc,False,0.28,0.2546656250488013,
5615,soc.religion.christian,comp.os.ms-windows.misc,False,0.3,0.26644837501225993,
5616,comp.graphics,comp.graphics,True,1.0,0.28044491598848253,
5617,sci.crypt,sci.crypt,True,1.0,0.2833879169775173,
5618,sci.crypt,comp.sys.ibm.pc.hardware,False,0.5,0.26624833402456716,
5619,misc.forsale,misc.forsale,True,0.84,0.30463629198493436,
5620,comp.graphics,comp.graphics,True,1.0,0.28660875000059605,
5621,rec.autos,rec.autos,True,0.99,0.33769783400930464,
5622,comp.windows.x,comp.windows.x,True,0.99,0.3126253330265172,
5623,comp.sys.mac.hardware,sci.electronics,False,0.79,0.30303495802218094,
5624,talk.politics.misc,talk.politics.misc,True,1.0,0.23131720902165398,
5625,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,False,0.71,0.26673666696297005,
5626,rec.motorcycles,rec.autos,False,0.57,0.22134608402848244,
5627,rec.sport.baseball,talk.politics.misc,False,0.3,0.25079779099905863,
5628,sci.electronics,misc.forsale,False,0.63,0.26399937499081716,
5629,talk.politics.guns,talk.politics.misc,False,0.81,0.2671223329962231,
5630,rec.sport.baseball,rec.sport.baseball,True,1.0,0.24374516698298976,
5631,misc.forsale,misc.forsale,True,0.95,0.4749178340425715,
5632,sci.electronics,sci.electronics,True,0.91,0.24352941696997732,
5633,rec.motorcycles,rec.motorcycles,True,0.96,0.2963894999702461,
5634,talk.politics.guns,talk.politics.misc,False,0.76,0.2892240840010345,
5635,talk.politics.guns,talk.politics.guns,True,0.89,0.31680249999044463,
5636,rec.motorcycles,rec.motorcycles,True,0.65,0.2576959580183029,
